Rtc Date,Rtc Time,BMP Temp(C),BMP Pres(mb),SHT25 Temp(C),SHT25 Humidity,CO2(ADC VAL),Wind Speed(mph),Wind Direction(deg),Quad-Aux-1(microVolts),Quad-Main-1(microVolts),Quad-Aux-2(microVolts),Quad-Main-2(microVolts),Quad-Aux-3(microVolts),Quad-Main-3(microVolts),Quad-Aux-4(microVolts),Quad-Main-4(microVolts),Fig 210 Heat(milliVolts),Fig 210 Sens(milliVolts),Fig 280 Heat(milliVolts),Fig 280 Sens(milliVolts),BL Moccon sens(milliVolts),ADC2 Channel-2(empty),E2VO3 Heat(milliVolts),E2VO3 Sens(milliVolts),GPS Date,GPS Time(UTC),Latitude,Longitude,Fix Quality,Altitude(meters above sea level),Statellites
1/20/2016,23:12,42.51,830.82,42.93,33.35,33,0,-1,187.5,-4312.5,-35484.38,39343.75,312.5,265.63,140.63,11125,510.1875,772.6875,510.375,1758.375,46.6875,514.125,3036.5625,3346.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:12,42.5,830.82,42.92,33.4,32,0,-1,187.5,-3281.25,-35171.88,39218.75,203.13,265.63,-203.13,11187.5,510,771.1875,510.75,1757.0625,46.5,514.3125,3035.8125,3344.25,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:12,42.49,830.91,42.9,33.4,31,0,-1,296.88,-3531.25,-35375,39000,218.75,250,-46.88,11234.38,509.8125,770.25,510.375,1757.0625,46.5,513.75,3035.625,3341.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:12,42.5,830.95,42.91,33.4,30,0,-1,187.5,-4312.5,-35375,39062.5,281.25,250,62.5,11062.5,509.8125,768.75,510.5625,1756.875,46.5,514.3125,3036.5625,3340.3125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:13,42.5,830.95,42.91,33.4,30,0,-1,171.88,-3500,-35406.25,39125,296.88,250,-62.5,10890.63,510.375,767.25,510.375,1756.6875,46.5,514.125,3036.75,3340.875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:13,42.5,830.95,42.93,33.4,28,0,-1,187.5,-3500,-35281.25,39281.25,265.63,265.63,46.88,10984.38,509.8125,765.9375,509.625,1756.5,46.6875,514.3125,3035.25,3338.8125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:13,42.51,830.96,42.93,33.4,30,0,-1,187.5,-4218.75,-35312.5,39187.5,187.5,234.38,15.63,10875,509.4375,764.8125,509.8125,1757.0625,46.5,513.9375,3036.5625,3338.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:13,42.52,830.98,42.94,33.4,37,0,-1,234.38,-4046.88,-35296.88,39218.75,281.25,250,-109.38,11109.38,510,764.25,510.75,1756.6875,46.5,514.3125,3035.8125,3336,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:13,42.51,830.89,42.94,33.4,38,0,-1,187.5,-4468.75,-35218.75,39312.5,312.5,265.63,281.25,11046.88,510,762.5625,510.1875,1755.9375,46.5,514.125,3035.25,3335.0625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:14,42.51,830.91,42.93,33.4,36,0,-1,218.75,-3953.13,-35375,39484.38,359.38,250,0,11062.5,509.8125,762.1875,510.375,1756.125,46.5,514.3125,3035.8125,3335.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:14,42.51,830.95,42.92,33.44,36,0,-1,234.38,-2875,-35265.63,39390.63,343.75,250,-31.25,10750,509.25,761.25,510.1875,1754.8125,46.5,514.6875,3036.5625,3334.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:14,42.51,830.88,42.93,33.44,30,0,-1,250,-3671.88,-35281.25,39078.13,109.38,250,-203.13,10781.25,509.8125,759.9375,510.75,1753.3125,46.6875,513.9375,3036.5625,3331.5,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:14,42.5,830.9,42.92,33.44,29,0,-1,328.13,-4421.88,-34968.75,39328.13,171.88,250,31.25,10906.25,510,758.8125,510.1875,1750.5,46.5,513.75,3036.375,3331.875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:14,42.52,830.91,42.94,33.4,35,0,-1,125,-3937.5,-35000,39093.75,125,250,171.88,10906.25,509.625,757.6875,510.375,1749.375,46.6875,513.9375,3036.5625,3331.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:15,42.53,830.93,42.94,33.4,36,0,-1,109.38,-4000,-34921.88,39125,140.63,250,-15.63,10781.25,510.375,756.1875,510.1875,1749,46.5,513.9375,3036.5625,3330.5625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:15,42.53,830.95,42.95,33.4,33,0,-1,140.63,-4218.75,-35000,39390.63,296.88,250,-250,10671.88,510,755.625,510,1747.125,46.5,513.9375,3036.75,3329.4375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:15,42.52,830.89,42.94,33.44,30,0,-1,234.38,-3296.88,-34921.88,39328.13,328.13,250,-31.25,10593.75,510,754.6875,510.375,1745.8125,46.5,514.125,3036.75,3329.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:15,42.53,831.03,42.94,33.44,33,0,-1,203.13,-4609.38,-35093.75,39296.88,187.5,265.63,62.5,10531.25,510,753.9375,509.625,1744.875,46.5,514.6875,3036.5625,3328.3125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:15,42.51,830.84,42.93,33.44,37,0,-1,265.63,-4500,-35046.88,39312.5,328.13,265.63,328.13,10593.75,510,752.8125,510,1743.9375,46.5,514.125,3036.375,3327.375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:16,42.52,830.89,42.93,33.44,27,0,-1,171.88,-3921.88,-34703.13,39546.88,359.38,265.63,-46.88,10968.75,509.8125,750.5625,510.1875,1743.9375,46.5,514.3125,3035.25,3320.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:16,42.51,830.93,42.93,33.44,28,0,-1,171.88,-5468.75,-34750,39609.38,187.5,265.63,218.75,10609.38,510,749.25,510.75,1744.5,46.5,514.3125,3036.375,3323.4375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:16,42.53,831.01,42.93,33.44,32,0,-1,218.75,-5031.25,-34750,39562.5,234.38,250,31.25,10718.75,510,747.9375,510.1875,1744.6875,46.5,514.6875,3036.75,3323.0625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:17,42.52,830.99,42.93,33.44,35,0,-1,218.75,-4687.5,-34468.75,39703.13,156.25,250,-93.75,10687.5,509.4375,747,510.375,1745.0625,46.5,514.125,3035.8125,3320.8125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:17,42.52,831.01,42.93,33.48,34,0,-1,171.88,-3000,-34468.75,39562.5,406.25,265.63,62.5,10609.38,510.1875,746.4375,509.625,1744.3125,46.5,514.125,3036.5625,3320.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:17,42.52,831.04,42.94,33.44,33,0,-1,171.88,-3000,-34359.38,39546.88,218.75,250,203.13,10500,509.625,745.125,510.1875,1743.375,46.5,513.75,3035.625,3319.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:17,42.52,830.98,42.93,33.48,32,0,-1,203.13,-4015.63,-34437.5,39359.38,250,250,-156.25,10718.75,510,744.5625,510.1875,1742.25,46.5,513.375,3036.375,3318,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:17,42.53,831.05,42.92,33.48,28,0,-1,156.25,-4421.88,-34296.88,39531.25,328.13,250,31.25,10312.5,510,743.4375,510,1740.9375,46.5,514.125,3036.5625,3318.375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:18,42.53,831.09,42.94,33.48,31,0,-1,265.63,-4531.25,-34250,39703.13,265.63,250,-78.13,10500,509.8125,742.875,510.5625,1740.9375,46.5,514.6875,3035.8125,3316.3125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:18,42.51,831.03,42.94,33.48,34,0,-1,171.88,-4031.25,-34234.38,39546.88,125,250,15.63,10734.38,509.8125,741.75,510.75,1739.25,46.5,513.9375,3036.375,3316.5,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:18,42.53,830.9,42.95,33.48,31,0,-1,296.88,-3640.63,-34265.63,39703.13,171.88,234.38,-187.5,10578.13,509.625,740.8125,510.5625,1737.9375,46.5,514.3125,3036.75,3315.5625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:18,42.55,831.02,42.94,33.48,34,0,-1,203.13,-4296.88,-34093.75,39812.5,125,265.63,62.5,10687.5,509.625,739.5,510.375,1738.6875,46.5,514.125,3035.25,3311.25,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:19,42.51,831.05,42.93,33.48,32,0,-1,218.75,-5375,-34031.25,39703.13,234.38,250,-62.5,10531.25,509.25,738.75,510.1875,1738.875,46.5,514.3125,3036.5625,3313.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:19,42.51,831.05,42.94,33.48,30,0,-1,234.38,-4031.25,-34078.13,39484.38,171.88,234.38,-203.13,10406.25,510,737.625,510.1875,1738.875,46.5,513.75,3036.5625,3312.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:19,42.52,831.03,42.92,33.48,29,0,-1,156.25,-3828.13,-33953.13,39812.5,203.13,250,15.63,10578.13,509.25,736.875,510.75,1738.875,46.5,514.125,3036.5625,3310.6875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:19,42.53,831.09,42.93,33.48,32,0,-1,140.63,-4156.25,-33921.88,39703.13,46.88,250,0,10234.38,510,736.3125,510.75,1738.5,46.5,514.125,3036.75,3310.5,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:19,42.5,831.05,42.93,33.48,34,0,-1,234.38,-4187.5,-33875,39640.63,78.13,250,-312.5,10203.13,509.8125,734.8125,510,1737.1875,46.5,514.125,3036.375,3310.3125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:20,42.53,831.06,42.94,33.48,35,0,-1,250,-5718.75,-34000,39421.88,234.38,250,-171.88,10421.88,509.8125,734.8125,510,1735.6875,46.5,514.3125,3036.375,3309.1875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:20,42.53,831.04,42.94,33.48,33,0,-1,187.5,-4328.13,-33828.13,39578.13,250,250,-203.13,10421.88,509.8125,733.5,510.1875,1734.375,46.5,514.3125,3036.5625,3308.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:20,42.52,830.99,42.93,33.48,30,0,-1,140.63,-6234.38,-33765.63,39625,312.5,265.63,140.63,10312.5,509.25,733.3125,509.625,1732.875,46.5,513.75,3035.4375,3305.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:20,42.51,831.06,42.92,33.48,32,0,-1,203.13,-3515.63,-33734.38,39671.88,109.38,250,-31.25,10062.5,509.4375,733.125,510.5625,1731,46.5,513.75,3035.625,3304.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:21,42.51,831.02,42.92,33.48,36,0,-1,218.75,-4218.75,-33546.88,39656.25,296.88,234.38,62.5,10484.38,509.4375,732.375,509.625,1732.125,46.5,514.3125,3035.625,3300.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:21,42.51,830.99,42.93,33.48,34,0,-1,234.38,-4578.13,-33609.38,39687.5,187.5,250,109.38,10437.5,509.8125,731.0625,510,1732.6875,46.5,514.125,3036.375,3303.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:21,42.51,831.05,42.92,33.52,35,0,-1,234.38,-4906.25,-33656.25,39656.25,234.38,250,234.38,10187.5,509.625,730.3125,510.375,1732.5,46.5,514.3125,3035.625,3301.125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:21,42.52,831,42.93,33.48,36,0,-1,203.13,-4078.13,-33468.75,39453.13,-46.88,250,31.25,10156.25,510,729.1875,510.75,1732.875,46.5,513.75,3035.625,3299.8125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:21,42.51,831.04,42.93,33.52,37,0,-1,187.5,-5781.25,-33500,39531.25,359.38,265.63,171.88,10328.13,509.8125,728.4375,510,1732.875,46.5,513.9375,3036.1875,3303.1875,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:22,42.51,831.02,42.93,33.48,38,0,-1,171.88,-5578.13,-33265.63,39531.25,328.13,250,250,10312.5,509.8125,727.875,510,1731.375,46.5,514.125,3036.375,3302.25,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:22,42.51,831.04,42.93,33.52,30,0,-1,187.5,-4890.63,-33328.13,39546.88,343.75,265.63,0,9937.5,510,727.3125,510,1729.875,46.5,514.125,3036,3299.625,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:22,42.52,831.05,42.94,33.52,32,0,-1,203.13,-4031.25,-33093.75,39437.5,203.13,250,0,10046.88,510,726.5625,510.75,1727.8125,46.5,514.125,3036.5625,3299.25,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:22,42.51,831.08,42.94,33.48,35,0,-1,203.13,-5671.88,-33171.88,39359.38,203.13,250,125,10031.25,510,725.625,509.625,1726.5,46.5,514.3125,3036.5625,3297.75,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:22,42.51,831.11,42.92,33.52,31,0,-1,187.5,-4296.88,-32906.25,39312.5,109.38,234.38,46.88,9937.5,509.25,725.25,510,1725.75,46.5,513.9375,3036.5625,3298.3125,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:23,42.51,831.08,42.92,33.52,30,0,-1,187.5,-4328.13,-32750,39703.13,265.63,250,15.63,10187.5,510.5625,724.3125,509.625,1725,46.5,514.3125,3036.5625,3297.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:23,42.51,831.08,42.93,33.52,31,0,-1,187.5,-4515.63,-33015.63,39578.13,265.63,234.38,-109.38,10000,509.8125,723.375,510.5625,1723.125,46.5,514.5,3035.625,3294.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:23,42.52,831.06,42.93,33.52,32,0,-1,171.88,-5203.13,-32875,39437.5,265.63,265.63,31.25,9968.75,510,722.4375,510,1723.125,46.5,514.125,3035.4375,3294.1875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:23,42.51,831.03,42.93,33.52,35,0,-1,156.25,-4906.25,-32890.63,39609.38,359.38,250,234.38,10187.5,509.25,722.0625,510.375,1722.75,46.5,514.125,3036.375,3294.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:23,42.51,831.07,42.92,33.52,31,0,-1,171.88,-4906.25,-32781.25,39625,234.38,265.63,125,9984.38,509.625,721.125,510,1722.9375,46.5,514.125,3035.25,3291.75,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:24,42.52,831.13,42.93,33.52,32,0,-1,234.38,-3546.88,-32718.75,39468.75,234.38,250,15.63,9625,509.25,720.375,510.75,1721.4375,46.5,514.125,3036,3290.8125,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:24,42.51,831.08,42.93,33.52,38,0,-1,203.13,-4546.88,-32500,39515.63,234.38,250,-109.38,9812.5,510.5625,719.0625,510.1875,1721.0625,46.5,514.125,3036,3291.75,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:24,42.52,831.05,42.94,33.52,35,0,-1,187.5,-4593.75,-32546.88,39515.63,218.75,265.63,-93.75,9781.25,510,718.875,509.4375,1719.5625,46.5,513.9375,3036.5625,3292.875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:24,42.51,831.08,42.92,33.56,29,0,-1,187.5,-4359.38,-32343.75,39562.5,234.38,250,125,10046.88,510,717.9375,510,1719.5625,46.5,513.9375,3036.75,3291.1875,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:25,42.51,831.1,42.93,33.52,28,0,-1,218.75,-5640.63,-32531.25,39531.25,187.5,250,-265.63,9812.5,509.8125,717.5625,510.1875,1719.1875,46.5,514.125,3036.1875,3288.9375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:25,42.51,831.12,42.93,33.52,34,0,-1,203.13,-5078.13,-32234.38,39578.13,375,250,31.25,9937.5,509.8125,716.4375,510.375,1718.25,46.5,514.3125,3036.5625,3288.75,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:25,42.51,831.09,42.94,33.52,31,0,-1,218.75,-5656.25,-32281.25,39500,125,250,-125,9812.5,510,715.3125,510.1875,1718.4375,46.5,513.75,3036.375,3287.25,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:25,42.52,831.13,42.94,33.52,34,0,-1,187.5,-5875,-32078.13,39468.75,265.63,250,140.63,9875,509.8125,714.75,510.375,1718.25,46.5,513.75,3036.375,3287.4375,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:26,42.52,831.18,42.93,33.52,34,0,-1,218.75,-4968.75,-32328.13,39375,265.63,250,-203.13,9656.25,509.25,714.1875,510.75,1718.625,46.5,514.3125,3036,3285.75,,,4000.40913 N,10515.77222 W,7, ,3
1/20/2016,23:26,42.51,831.13,42.93,33.56,33,0,-1,187.5,-5250,-32187.5,39390.63,265.63,265.63,-31.25,9968.75,509.8125,713.25,510,1720.6875,46.5,514.125,3036.1875,3286.3125,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:26,42.5,831.17,42.93,33.56,32,0,-1,218.75,-5328.13,-32093.75,39453.13,359.38,250,0,9812.5,509.25,712.5,509.625,1721.8125,46.5,514.125,3036.375,3282.9375,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:26,42.5,831.13,42.92,33.56,28,0,-1,203.13,-4421.88,-32046.88,39437.5,312.5,250,140.63,10015.63,510.1875,711.9375,510,1721.8125,46.5,513.75,3036.5625,3284.25,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:26,42.51,831.18,42.92,33.56,35,0,-1,250,-4406.25,-31968.75,39671.88,187.5,265.63,-140.63,9765.63,510.5625,711.1875,510.375,1722.9375,46.5,514.3125,3036.5625,3284.625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:27,42.52,831.18,42.93,33.56,38,0,-1,218.75,-5421.88,-31796.88,39718.75,234.38,250,109.38,9718.75,510,710.8125,510.375,1723.5,46.5,514.3125,3036.5625,3281.8125,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:27,42.52,831.23,42.93,33.52,33,0,-1,296.88,-5031.25,-31671.88,39593.75,359.38,250,156.25,9734.38,509.8125,709.875,510.75,1723.125,46.5,514.125,3035.4375,3282.75,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:27,42.52,831.22,42.92,33.56,30,0,-1,218.75,-6453.13,-31687.5,39593.75,140.63,250,-125,9734.38,509.8125,709.125,510,1722.375,46.5,513.9375,3036.375,3282.1875,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:27,42.5,831.21,42.93,33.56,30,0,-1,203.13,-5359.38,-31625,39656.25,359.38,234.38,125,9890.63,509.25,709.125,510,1721.625,46.5,514.3125,3036.375,3281.8125,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:27,42.51,831.22,42.92,33.56,34,0,-1,234.38,-4750,-31421.88,39578.13,281.25,250,125,9546.88,510.1875,708.375,510.1875,1719.5625,46.5,514.125,3035.4375,3279.375,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:28,42.5,831.22,42.92,33.56,34,0,-1,218.75,-5156.25,-31625,39593.75,234.38,250,31.25,9593.75,510,708,510.1875,1718.0625,46.5,513.9375,3036.375,3281.0625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:28,42.51,831.23,42.94,33.56,30,0,-1,203.13,-5218.75,-31421.88,39609.38,250,265.63,125,9703.13,509.8125,707.0625,510,1716.9375,46.5,514.125,3035.4375,3276.5625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:28,42.52,831.28,42.92,33.56,29,0,-1,343.75,-5875,-31390.63,39546.88,234.38,234.38,-46.88,9609.38,509.0625,706.3125,509.625,1717.125,46.5,514.125,3036.5625,3278.4375,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:28,42.5,831.25,42.93,33.56,31,0,-1,187.5,-5609.38,-31500,39296.88,218.75,234.38,15.63,9640.63,510,705.9375,509.8125,1717.6875,46.5,514.3125,3036.375,3278.25,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:29,42.51,831.33,42.94,33.56,32,0,-1,187.5,-4375,-31312.5,39218.75,328.13,250,-140.63,9515.63,510,705.1875,510,1717.125,46.5,514.3125,3035.8125,3274.5,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:29,42.5,831.26,42.92,33.56,35,0,-1,140.63,-5453.13,-31109.38,39500,312.5,265.63,0,9531.25,510,704.25,510.1875,1717.5,46.5,514.3125,3036.5625,3276.1875,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:29,42.51,831.31,42.93,33.56,34,0,-1,250,-5515.63,-31046.88,39546.88,281.25,265.63,-375,9562.5,509.625,703.6875,510.1875,1716,46.5,513.375,3036.375,3274.5,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:29,42.52,831.34,42.91,33.56,32,0,-1,187.5,-4906.25,-30953.13,39468.75,250,234.38,500,9593.75,509.8125,703.5,509.625,1715.8125,46.5,514.6875,3035.625,3270.75,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:29,42.51,831.33,42.92,33.56,30,0,-1,187.5,-4671.88,-31046.88,39718.75,156.25,250,156.25,9500,510.1875,702.75,510,1712.625,46.5,513.375,3036.375,3273.5625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:30,42.51,831.33,42.93,33.56,29,0,-1,281.25,-4687.5,-30984.38,39546.88,296.88,250,-93.75,9578.13,509.4375,702,509.625,1711.6875,46.5,513.75,3036.5625,3274.125,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:30,42.53,831.3,42.94,33.56,29,0,-1,296.88,-5312.5,-30921.88,39531.25,296.88,250,0,9640.63,510,702.1875,510.1875,1709.4375,46.5,513.9375,3036.5625,3272.625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:30,42.52,831.29,42.93,33.56,31,0,-1,250,-4640.63,-30593.75,39656.25,109.38,250,-218.75,9343.75,509.8125,701.4375,509.8125,1708.125,46.5,514.125,3036.375,3271.5,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:30,42.53,831.31,42.93,33.56,34,0,-1,203.13,-5328.13,-30781.25,39656.25,93.75,250,-31.25,9375,509.0625,700.6875,510.5625,1707.375,46.5,513.75,3036,3270.9375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:30,42.5,831.3,42.92,33.56,31,0,-1,203.13,-5468.75,-30593.75,39687.5,203.13,265.63,125,9421.88,509.8125,699.5625,510,1706.8125,46.5,514.3125,3035.0625,3267.9375,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:31,42.51,831.33,42.92,33.56,29,0,-1,281.25,-5515.63,-30500,39484.38,281.25,250,-171.88,9406.25,509.625,699.375,510,1706.8125,46.5,514.3125,3036.1875,3270.375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:31,42.51,831.3,42.92,33.56,31,0,-1,203.13,-5578.13,-30656.25,39359.38,171.88,250,187.5,9359.38,509.4375,698.625,510,1706.25,46.5,513.75,3036.375,3270.375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:31,42.51,831.36,42.93,33.56,31,0,-1,187.5,-4781.25,-30531.25,39281.25,156.25,265.63,0,9375,509.8125,698.625,509.8125,1705.6875,46.5,514.125,3036.5625,3269.0625,,,4000.40913 N,10515.77222 W,7, ,2
1/20/2016,23:31,42.52,831.34,42.93,33.56,28,0,-1,218.75,-4375,-30328.13,39312.5,312.5,250,156.25,9500,510,697.6875,510.1875,1704.75,46.5,514.3125,3035.4375,3263.625,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:32,42.51,831.33,42.91,33.56,29,0,-1,218.75,-4921.88,-30421.88,39328.13,265.63,265.63,0,9078.13,510,697.125,510,1704.375,46.5,513.75,3036.375,3267,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:32,42.53,831.39,42.93,33.56,31,0,-1,218.75,-4765.63,-30171.88,39203.13,234.38,265.63,218.75,9531.25,509.8125,696.1875,510.5625,1705.5,46.5,514.125,3036,3264.375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:32,42.5,831.38,42.92,33.56,37,0,-1,234.38,-5546.88,-30171.88,39343.75,234.38,250,15.63,9562.5,509.8125,695.4375,510,1706.4375,46.5,514.3125,3036.375,3264.5625,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:32,42.51,831.35,42.92,33.56,34,0,-1,203.13,-5671.88,-30187.5,39171.88,140.63,234.38,-125,9359.38,509.25,695.25,510.1875,1705.125,46.5,513.9375,3035.4375,3260.625,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:33,42.51,831.36,42.91,33.56,33,0,-1,250,-4765.63,-30187.5,39359.38,265.63,234.38,109.38,9109.38,509.8125,694.6875,510.5625,1703.25,46.5,515.25,3036.1875,3263.4375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:33,42.52,831.31,42.92,33.56,36,0,-1,203.13,-4687.5,-30078.13,39234.38,62.5,250,234.38,9265.63,509.8125,693.75,510,1703.4375,46.5,514.5,3035.25,3260.4375,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:33,42.51,831.4,42.91,33.56,33,0,-1,140.63,-6093.75,-30078.13,38953.13,140.63,234.38,46.88,9187.5,510.1875,693.75,510.1875,1703.625,46.5,514.6875,3035.625,3260.625,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:33,42.51,831.39,42.92,33.56,31,0,-1,187.5,-5890.63,-29921.88,39156.25,203.13,250,-93.75,8875,509.625,693.375,510,1702.875,46.5,514.3125,3036.5625,3260.25,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:33,42.51,831.34,42.91,33.56,35,0,-1,203.13,-5031.25,-29906.25,39015.63,343.75,265.63,187.5,9250,510,692.625,510.375,1703.25,46.5,514.125,3034.6875,3260.8125,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:34,42.51,831.37,42.91,33.23,37,0,-1,187.5,-4359.38,-29937.5,39000,359.38,250,-156.25,8953.13,509.25,689.8125,510.5625,1701.9375,46.5,514.3125,3035.625,3255.9375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,23:34,42.49,831.36,42.9,33.23,35,0,-1,218.75,-2781.25,-29812.5,38906.25,296.88,250,312.5,8968.75,509.8125,688.6875,509.8125,1700.625,46.5,514.5,3035.0625,3255.75,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:34,42.51,831.3,42.92,33.19,32,0,-1,171.88,-4921.88,-29828.13,38500,78.13,250,109.38,9203.13,510,688.3125,510.1875,1699.5,46.5,514.125,3036.375,3255,,,4000.40913 N,10515.77222 W,7, ,1
1/20/2016,23:34,42.5,831.36,42.92,33.23,31,0,-1,156.25,-4750,-29859.38,38578.13,234.38,250,-140.63,9156.25,509.8125,687.375,510.5625,1698.5625,46.5,514.3125,3035.0625,3253.5,,,4000.40913 N,10515.77222 W,7, ,0
